kills,deaths,assists,dragons,opp_dragons,elders,opp_elders,heralds,opp_heralds,barons,opp_barons,towers,opp_towers,inhibitors,opp_inhibitors,gold_diff,side
17,6,45,2,1,0,0,1,1,1,0,10,2,2,0,12.239,0
6,17,16,1,2,0,0,1,1,0,1,2,10,0,2,-12.239,1
17,11,33,5,2,1,1,0,2,1,2,11,7,3,1,4.425,0
11,17,28,2,5,1,1,2,0,2,1,7,11,1,3,-4.425,1
10,14,24,3,2,0,0,1,1,0,1,2,9,0,2,-8.574,0
14,10,33,2,3,0,0,1,1,1,0,9,2,2,0,8.574,1
15,24,43,1,4,0,0,2,0,1,1,7,9,1,2,-4.175,0
24,16,51,4,1,0,0,0,2,1,1,9,7,2,1,4.175,1
11,2,25,4,0,0,0,2,0,1,0,8,3,1,0,8.046,0
2,11,2,0,4,0,0,0,2,0,1,3,8,0,1,-8.046,1
20,21,56,2,4,0,0,1,1,2,0,6,6,1,1,1.733,0
21,20,66,4,2,0,0,1,1,0,2,6,6,1,1,-1.733,1
5,7,12,2,4,0,0,1,1,0,2,3,9,0,2,-6.674,0
7,5,18,4,2,0,0,1,1,2,0,9,3,2,0,6.674,1
17,4,42,4,0,0,0,1,1,2,0,9,1,2,0,11.172,0
4,17,10,0,4,0,0,1,1,0,2,1,9,0,2,-11.172,1
18,7,41,3,1,0,0,0,2,2,0,11,2,4,0,12.132,0
7,18,14,1,3,0,0,2,0,0,2,2,11,0,4,-12.132,1
18,5,49,3,1,0,0,2,0,1,0,11,0,3,0,18.514,0
5,18,14,1,3,0,0,0,2,0,1,0,11,0,3,-18.514,1
11,17,23,4,2,0,1,0,2,2,1,5,7,0,1,-8.413,0
17,11,38,2,4,1,0,2,0,1,2,7,5,1,0,8.413,1
22,8,47,3,1,0,0,1,1,1,0,11,2,2,0,14.313,0
8,22,20,1,3,0,0,1,1,0,1,2,11,0,2,-14.313,1
7,17,15,1,3,0,0,1,1,1,0,4,8,0,1,-6.891,0
17,7,48,3,1,0,0,1,1,0,1,8,4,1,0,6.891,1
17,8,39,4,0,0,0,2,0,1,0,8,2,1,0,10.219,0
8,17,11,0,4,0,0,0,2,0,1,2,8,0,1,-10.219,1
12,24,30,1,4,0,0,1,1,1,1,2,9,0,1,-11.295,0
24,12,54,4,1,0,0,1,1,1,1,9,2,1,0,11.295,1
25,3,59,2,0,0,0,2,0,1,0,11,2,2,0,15.343,0
3,25,5,0,2,0,0,0,2,0,1,2,11,0,2,-15.343,1
8,17,14,2,3,0,0,2,0,0,1,3,7,0,1,-6.926,0
17,8,37,3,2,0,0,0,2,1,0,7,3,1,0,6.926,1
14,10,40,4,0,0,0,1,1,1,1,9,3,2,0,4.247,0
10,14,26,0,4,0,0,1,1,1,1,3,9,0,2,-4.247,1
14,5,38,4,1,0,0,0,2,1,0,7,3,1,0,7.281,0
5,14,13,1,4,0,0,2,0,0,1,3,7,0,1,-7.281,1
4,16,14,0,3,0,0,0,2,0,1,0,11,0,3,-15.11,0
16,4,38,3,0,0,0,2,0,1,0,11,0,3,0,15.11,1
21,4,57,3,2,0,0,2,0,1,0,11,3,3,0,14.032,0
4,21,7,2,3,0,0,0,2,0,1,3,11,0,3,-14.032,1
13,6,29,2,2,0,0,2,0,1,0,10,0,2,0,15.053,0
5,13,7,2,2,0,0,0,2,0,1,0,10,0,2,-15.053,1
8,0,19,2,3,0,0,2,0,2,0,9,3,2,0,7.541,0
0,8,0,3,2,0,0,0,2,0,2,3,9,0,2,-7.541,1
9,4,20,2,1,0,0,2,0,0,0,6,3,1,0,5.537,0
4,9,10,1,2,0,0,0,2,0,0,3,6,0,1,-5.537,1
25,29,57,2,3,0,0,1,1,1,1,4,11,0,3,-4.817,0
29,25,71,3,2,0,0,1,1,1,1,11,4,3,0,4.817,1
16,9,45,3,3,0,0,2,0,1,0,9,1,1,0,11.36,0
9,16,30,3,3,0,0,0,2,0,1,1,9,0,1,-11.36,1
4,5,11,2,3,0,0,2,0,0,1,1,11,0,3,-9.2,0
5,4,12,3,2,0,0,0,2,1,0,11,1,3,0,9.2,1
6,14,12,1,3,0,0,1,1,0,1,2,10,0,2,-16.266,0
14,6,39,3,1,0,0,1,1,1,0,10,2,2,0,16.266,1
17,7,41,4,3,0,2,1,1,1,2,9,7,1,1,3.073,0
7,17,5,3,4,2,0,1,1,2,1,7,9,1,1,-3.073,1
10,21,20,0,3,0,0,0,2,0,1,3,9,0,2,-12.288,0
21,10,50,3,0,0,0,2,0,1,0,9,3,2,0,12.288,1
20,11,51,2,2,0,0,2,0,1,0,11,2,2,0,13.825,0
11,20,21,2,2,0,0,0,2,0,1,2,11,0,2,-13.825,1
9,17,18,1,3,0,0,1,1,0,1,3,9,0,1,-9.605,0
17,9,42,3,1,0,0,1,1,1,0,9,3,1,0,9.605,1
10,20,31,1,4,0,0,0,2,1,1,7,8,1,1,-5.621,0
20,10,55,4,1,0,0,2,0,1,1,8,7,1,1,5.621,1
13,7,42,2,1,0,0,2,0,1,0,11,0,3,0,14.686,0
7,13,16,1,2,0,0,0,2,0,1,0,11,0,3,-14.686,1
11,16,21,0,3,0,0,2,0,0,1,1,8,0,1,-11.668,0
16,11,41,3,0,0,0,0,2,1,0,8,1,1,0,11.668,1
13,4,43,2,3,0,0,2,0,0,1,8,5,1,0,2.629,0
4,13,4,3,2,0,0,0,2,1,0,5,8,0,1,-2.629,1
10,4,18,4,1,0,0,0,2,1,0,11,1,3,0,9.727,0
4,10,6,1,4,0,0,2,0,0,1,1,11,0,3,-9.727,1
10,17,23,1,4,0,0,1,1,1,1,7,9,1,1,-9.183,0
17,10,41,4,1,0,0,1,1,1,1,9,7,1,1,9.183,1
20,20,55,2,3,0,0,1,1,1,1,8,7,1,0,-1.946,0
20,20,56,3,2,0,0,1,1,1,1,7,8,0,1,1.946,1
27,4,63,2,3,0,0,2,0,2,0,9,3,1,0,12.657,0
4,27,7,3,2,0,0,0,2,0,2,3,9,0,1,-12.657,1
5,18,13,1,2,0,0,1,1,0,1,5,10,0,2,-10.504,0
18,5,46,2,1,0,0,1,1,1,0,10,5,2,0,10.504,1
15,4,26,3,1,0,0,2,0,1,0,11,3,3,0,10.782,0
4,15,6,1,3,0,0,0,2,0,1,3,11,0,3,-10.782,1
22,5,54,3,1,0,0,1,1,1,0,9,1,1,0,13.511,0
5,22,13,1,3,0,0,1,1,0,1,1,9,0,1,-13.511,1
8,14,16,2,3,0,0,0,2,0,2,4,10,0,2,-7.719,0
14,8,30,3,2,0,0,2,0,2,0,10,4,2,0,7.719,1
16,13,40,2,2,0,0,2,0,2,0,8,4,1,0,6.568,0
13,16,25,2,2,0,0,0,2,0,2,4,8,0,1,-6.568,1
17,7,40,4,0,0,0,2,0,2,0,11,3,5,0,9.478,0
7,17,18,0,4,0,0,0,2,0,2,3,11,0,5,-9.478,1
24,11,57,4,0,0,0,1,1,1,0,8,2,1,0,11.267,0
11,24,27,0,4,0,0,1,1,0,1,2,8,0,1,-11.267,1
19,2,30,3,1,0,0,1,1,2,0,11,3,3,0,13.3,0
2,19,4,1,3,0,0,1,1,0,2,3,11,0,3,-13.3,1
6,18,12,1,3,0,0,1,1,1,0,1,9,0,1,-9.612,0
18,6,42,3,1,0,0,1,1,0,1,9,1,1,0,9.612,1
9,15,23,2,3,0,0,0,2,0,2,2,10,0,1,-12.251,0
15,9,45,3,2,0,0,2,0,2,0,10,2,1,0,12.251,1
11,6,34,2,2,0,0,1,1,1,0,10,3,2,0,6.629,0
6,11,13,2,2,0,0,1,1,0,1,3,10,0,2,-6.629,1
14,22,34,1,3,0,0,0,2,0,2,4,9,0,2,-11.212,0
22,14,57,3,1,0,0,2,0,2,0,9,4,2,0,11.212,1
15,7,38,1,3,0,0,2,0,2,0,9,2,1,0,10.874,0
7,15,15,3,1,0,0,0,2,0,2,2,9,0,1,-10.874,1
14,12,35,2,3,0,0,0,2,1,1,8,9,1,1,-1.71,0
12,14,18,3,2,0,0,2,0,1,1,9,8,1,1,1.71,1
5,21,8,1,3,0,0,0,2,0,1,3,9,0,1,-12.658,0
21,5,35,3,1,0,0,2,0,1,0,9,3,1,0,12.658,1
8,18,12,0,3,0,0,1,1,0,1,1,7,0,1,-10.642,0
18,8,31,3,0,0,0,1,1,1,0,7,1,1,0,10.642,1
6,23,13,2,3,0,0,1,1,0,2,2,10,0,1,-16.55,0
23,6,54,3,2,0,0,1,1,2,0,10,2,1,0,16.55,1
5,15,12,0,3,0,0,1,1,0,1,1,10,0,2,-14.483,0
15,5,33,3,0,0,0,1,1,1,0,10,1,2,0,14.483,1
12,24,22,0,4,0,0,1,1,0,2,0,9,0,2,-14.568,0
24,12,45,4,0,0,0,1,1,2,0,9,0,2,0,14.568,1
17,11,38,4,0,0,0,2,0,1,0,11,2,3,0,10.236,0
11,17,23,0,4,0,0,0,2,0,1,2,11,0,3,-10.236,1
22,4,54,4,1,0,0,2,0,2,0,10,2,4,0,14.504,0
4,22,11,1,4,0,0,0,2,0,2,2,10,0,4,-14.504,1
16,4,41,2,2,0,0,2,0,1,0,11,0,3,0,16.661,0
4,16,12,2,2,0,0,0,2,0,1,0,11,0,3,-16.661,1
17,4,34,3,0,0,0,2,0,1,0,9,2,1,0,10.488,0
4,17,9,0,3,0,0,0,2,0,1,2,9,0,1,-10.488,1
5,15,14,1,3,0,0,1,1,0,1,0,10,0,2,-12.644,0
15,5,39,3,1,0,0,1,1,1,0,10,0,2,0,12.644,1
5,13,10,2,2,0,0,0,2,0,1,2,11,0,3,-11.913,0
13,5,33,2,2,0,0,2,0,1,0,11,2,3,0,11.913,1
16,4,39,3,1,0,0,1,1,1,0,10,1,2,0,11.986,0
4,16,1,1,3,0,0,1,1,0,1,1,10,0,2,-11.986,1
6,29,18,0,4,0,0,1,1,0,1,2,8,0,1,-16.245,0
29,6,68,4,0,0,0,1,1,1,0,8,2,1,0,16.245,1
15,13,31,4,1,0,0,1,1,1,0,9,3,1,0,5.401,0
13,15,31,1,4,0,0,1,1,0,1,3,9,0,1,-5.401,1
25,7,69,2,1,0,0,2,0,1,0,11,0,3,0,18.164,0
7,25,19,1,2,0,0,0,2,0,1,0,11,0,3,-18.164,1
11,19,26,1,3,0,0,1,1,0,2,1,8,0,1,-12.842,0
19,12,39,3,1,0,0,1,1,2,0,8,1,1,0,12.842,1
18,6,43,4,0,0,0,2,0,1,0,10,2,2,0,13.179,0
6,18,7,0,4,0,0,0,2,0,1,2,10,0,2,-13.179,1
10,9,20,0,2,0,0,2,0,1,0,6,2,1,0,5.357,0
9,10,22,2,0,0,0,0,2,0,1,2,6,0,1,-5.357,1
1,21,2,0,4,0,0,1,1,0,1,1,9,0,1,-17.697,0
21,1,42,4,0,0,0,1,1,1,0,9,1,1,0,17.697,1
12,7,29,3,1,0,0,2,0,1,0,9,1,2,0,9.606,0
7,12,10,1,3,0,0,0,2,0,1,1,9,0,2,-9.606,1
22,8,63,3,2,0,0,0,2,2,0,10,3,1,0,10.913,0
8,22,20,2,3,0,0,2,0,0,2,3,10,0,1,-10.913,1
11,16,19,2,4,0,0,1,1,1,2,7,7,0,1,-3.931,0
16,11,44,4,2,0,0,1,1,2,1,7,7,1,0,3.931,1
12,6,37,1,3,0,0,1,1,1,0,8,3,1,0,9.634,0
6,12,16,3,1,0,0,1,1,0,1,3,8,0,1,-9.634,1
8,14,16,1,3,0,0,2,0,0,1,3,9,0,2,-7.292,0
14,8,50,3,1,0,0,0,2,1,0,9,3,2,0,7.292,1
14,23,51,1,4,0,0,1,1,1,1,4,9,0,1,-7.824,0
23,14,55,4,1,0,0,1,1,1,1,9,4,1,0,7.824,1
15,15,37,4,2,0,1,1,1,1,2,7,9,2,2,-3.324,0
15,15,34,2,4,1,0,1,1,2,1,9,7,2,2,3.324,1
17,24,42,1,4,1,0,2,0,1,1,1,10,0,2,-8.133,0
24,17,62,4,1,0,1,0,2,1,1,10,1,2,0,8.133,1
13,7,34,4,1,0,0,2,0,2,0,11,3,3,0,11.621,0
7,13,20,1,4,0,0,0,2,0,2,3,11,0,3,-11.621,1
17,3,29,2,1,0,0,1,1,1,0,10,1,2,0,17.988,0
3,17,4,1,2,0,0,1,1,0,1,1,10,0,2,-17.988,1
5,29,16,0,4,0,0,1,1,0,1,1,10,0,2,-18.005,0
29,5,72,4,0,0,0,1,1,1,0,10,1,2,0,18.005,1
9,20,20,1,4,0,0,1,1,0,1,2,10,0,2,-7.579,0
20,9,49,4,1,0,0,1,1,1,0,10,2,2,0,7.579,1
14,2,26,1,1,0,0,1,1,0,0,9,1,1,0,11.377,0
2,14,3,1,1,0,0,1,1,0,0,1,9,0,1,-11.377,1
6,15,18,1,2,0,0,2,0,0,1,1,11,0,2,-9.981,0
15,6,43,2,1,0,0,0,2,1,0,11,1,2,0,9.981,1
15,13,39,3,3,0,0,0,2,1,1,3,9,0,2,-4.18,0
13,15,30,3,3,0,0,2,0,1,1,9,3,2,0,4.18,1
4,19,4,0,4,0,0,1,1,0,1,3,8,0,1,-8.234,0
19,4,47,4,0,0,0,1,1,1,0,8,3,1,0,8.234,1
7,20,9,3,1,0,0,2,0,0,1,2,11,0,3,-11.297,0
20,7,45,1,3,0,0,0,2,1,0,11,2,3,0,11.297,1
14,6,35,4,0,0,0,1,1,2,0,11,2,4,0,9.107,0
6,14,17,0,4,0,0,1,1,0,2,2,11,0,4,-9.107,1
14,8,27,3,1,0,0,2,0,1,0,8,2,1,0,10.025,0
8,14,17,1,3,0,0,0,2,0,1,2,8,0,1,-10.025,1
11,4,31,1,4,0,0,1,1,1,0,11,1,3,0,10.323,0
4,11,10,4,1,0,0,1,1,0,1,1,11,0,3,-10.323,1
18,12,37,2,2,0,0,0,2,1,1,7,5,1,0,4.593,0
12,18,27,2,2,0,0,2,0,1,1,5,7,0,1,-4.593,1
15,5,47,3,2,0,0,2,0,1,0,8,1,1,0,12.998,0
5,15,18,2,3,0,0,0,2,0,1,1,8,0,1,-12.998,1
28,13,88,4,3,0,0,0,2,2,1,9,7,2,0,4.301,0
13,28,30,3,4,0,0,2,0,1,2,7,9,0,2,-4.301,1
8,32,23,0,3,0,0,0,2,0,1,0,10,0,2,-16.331,0
32,8,77,3,0,0,0,2,0,1,0,10,0,2,0,16.331,1
14,23,27,2,4,0,0,2,0,2,0,7,7,0,1,-0.087,0
23,14,61,4,2,0,0,0,2,0,2,7,7,1,0,0.087,1
20,11,51,1,2,0,0,2,0,1,0,10,1,2,0,12.517,0
11,20,18,2,1,0,0,0,2,0,1,1,10,0,2,-12.517,1
14,18,31,2,2,0,0,1,1,1,1,5,10,0,2,-6.402,0
18,14,34,2,2,0,0,1,1,1,1,10,5,2,0,6.402,1
18,7,37,4,1,0,0,2,0,2,1,8,4,1,0,7.738,0
7,18,19,1,4,0,0,0,2,1,2,4,8,0,1,-7.738,1
27,6,46,4,0,0,0,2,0,2,0,10,3,2,0,15.791,0
6,27,15,0,4,0,0,0,2,0,2,3,10,0,2,-15.791,1
2,13,7,1,4,0,0,1,1,0,1,1,10,0,2,-16.676,0
13,2,27,4,1,0,0,1,1,1,0,10,1,2,0,16.676,1
5,17,8,0,4,0,0,1,1,0,1,1,10,0,2,-13.078,0
17,5,45,4,0,0,0,1,1,1,0,10,1,2,0,13.078,1
20,19,54,3,0,0,0,1,1,2,0,10,2,4,0,9.234,0
19,20,43,0,3,0,0,1,1,0,2,2,10,0,4,-9.234,1
20,2,49,3,0,0,0,2,0,1,0,11,1,2,0,18.697,0
2,20,3,0,3,0,0,0,2,0,1,1,11,0,2,-18.697,1
15,20,31,0,4,0,0,2,0,0,2,3,11,0,3,-7.21,0
20,15,51,4,0,0,0,0,2,2,0,11,3,3,0,7.21,1
8,6,20,1,2,0,0,2,0,1,0,8,2,1,0,9.06,0
6,8,20,2,1,0,0,0,2,0,1,2,8,0,1,-9.06,1
10,27,17,2,3,0,0,1,1,0,2,3,11,0,3,-10.238,0
27,10,67,3,2,0,0,1,1,2,0,11,3,3,0,10.238,1
5,15,15,0,4,0,0,0,2,0,1,3,10,0,2,-8.258,0
15,5,35,4,0,0,0,2,0,1,0,10,3,2,0,8.258,1
2,17,6,0,3,0,0,0,2,0,0,1,8,0,1,-11.825,0
17,3,38,3,0,0,0,2,0,0,0,8,1,1,0,11.825,1
5,19,8,2,2,0,0,1,1,0,2,1,9,0,1,-13.076,0
18,5,49,2,2,0,0,1,1,2,0,9,1,1,0,13.076,1
9,4,23,2,2,0,0,2,0,1,0,8,2,1,0,9.048,0
4,9,10,2,2,0,0,0,2,0,1,2,8,0,1,-9.048,1
6,14,12,1,4,0,0,2,0,0,2,3,8,0,1,-8.982,0
14,6,36,4,1,0,0,0,2,2,0,8,3,1,0,8.982,1
16,9,43,3,1,0,0,2,0,0,0,7,2,1,0,8.732,0
9,16,17,1,3,0,0,0,2,0,0,2,7,0,1,-8.732,1
10,17,21,1,4,0,0,1,1,1,2,5,6,0,1,-6.29,0
17,10,51,4,1,0,0,1,1,2,1,6,5,1,0,6.29,1
10,3,23,3,2,0,0,2,0,2,0,11,3,2,0,11.983,0
3,10,8,2,3,0,0,0,2,0,2,3,11,0,2,-11.983,1
8,15,17,1,4,0,0,0,2,0,3,4,10,0,3,-10.611,0
15,8,39,4,1,0,0,2,0,3,0,10,4,3,0,10.611,1
15,16,35,4,3,0,0,0,2,1,2,7,6,1,0,-1.722,0
16,15,33,3,4,0,0,2,0,2,1,6,7,0,1,1.722,1
15,26,51,0,6,0,2,0,2,0,3,3,11,0,8,-9.993,0
26,15,72,6,0,2,0,2,0,3,0,11,3,8,0,9.993,1
18,9,51,3,1,0,0,1,1,1,0,10,1,1,0,11.816,0
9,18,17,1,3,0,0,1,1,0,1,1,10,0,1,-11.816,1
21,22,58,2,3,0,0,0,2,3,0,8,6,1,0,4.986,0
22,21,53,3,2,0,0,2,0,0,3,6,8,0,1,-4.986,1
15,10,36,2,3,0,0,0,2,1,1,7,6,1,0,4.588,0
9,15,17,3,2,0,0,2,0,1,1,6,7,0,1,-4.588,1
13,5,32,3,1,0,0,2,0,1,0,11,4,3,0,8.588,0
5,13,11,1,3,0,0,0,2,0,1,4,11,0,3,-8.588,1
15,7,38,3,0,0,0,1,1,0,0,9,0,1,0,12.344,0
7,15,15,0,3,0,0,1,1,0,0,0,9,0,1,-12.344,1
8,16,22,1,3,0,0,1,1,0,1,2,11,0,3,-9.616,0
16,8,40,3,1,0,0,1,1,1,0,11,2,3,0,9.616,1
17,10,39,4,0,0,0,0,2,2,0,10,4,1,0,8.579,0
10,17,26,0,4,0,0,2,0,0,2,4,10,0,1,-8.579,1
4,16,4,0,4,0,0,0,2,0,1,1,11,0,3,-11.519,0
16,4,43,4,0,0,0,2,0,1,0,11,1,3,0,11.519,1
19,15,49,4,1,0,0,2,0,1,1,10,7,2,1,6.799,0
15,19,41,1,4,0,0,0,2,1,1,7,10,1,2,-6.799,1
3,10,8,1,3,0,0,0,2,0,1,2,10,0,2,-9.994,0
10,3,22,3,1,0,0,2,0,1,0,10,2,2,0,9.994,1
17,11,54,3,2,0,0,1,1,1,0,8,4,1,0,10.533,0
11,17,23,2,3,0,0,1,1,0,1,4,8,0,1,-10.533,1
27,14,74,2,2,0,0,2,0,1,0,9,2,2,0,11.754,0
14,27,32,2,2,0,0,0,2,0,1,2,9,0,2,-11.754,1
15,26,19,3,2,0,0,1,1,0,1,2,10,0,1,-10.632,0
26,15,57,2,3,0,0,1,1,1,0,10,2,1,0,10.632,1
9,18,16,1,3,0,0,2,0,0,2,4,7,0,1,-6.585,0
18,9,44,3,1,0,0,0,2,2,0,7,4,1,0,6.585,1
6,13,12,0,4,0,0,1,1,0,0,3,7,0,1,-6.116,0
13,6,30,4,0,0,0,1,1,0,0,7,3,1,0,6.116,1
1,11,2,2,2,0,0,0,2,0,2,3,9,0,1,-13.665,0
11,1,25,2,2,0,0,2,0,2,0,9,3,1,0,13.665,1
10,20,25,2,3,0,0,2,0,1,0,4,8,0,1,-5.268,0
20,10,49,3,2,0,0,0,2,0,1,8,4,1,0,5.268,1
7,21,14,2,2,0,0,0,2,0,2,2,11,0,3,-15.728,0
21,7,54,2,2,0,0,2,0,2,0,11,2,3,0,15.728,1
17,6,35,2,2,0,0,2,0,1,0,9,3,2,0,9.09,0
6,17,8,2,2,0,0,0,2,0,1,3,9,0,2,-9.09,1
15,3,27,2,0,0,0,2,0,1,0,10,2,2,0,12.329,0
3,15,5,0,2,0,0,0,2,0,1,2,10,0,2,-12.329,1
15,15,41,4,2,0,1,1,1,2,0,11,3,3,0,0.843,0
15,15,44,2,4,1,0,1,1,0,2,3,11,0,3,-0.843,1
15,7,31,5,2,1,0,2,0,1,1,10,5,2,0,5.811,0
6,15,18,2,5,0,1,0,2,1,1,5,10,0,2,-5.811,1
9,21,18,3,4,0,0,2,0,1,2,6,9,0,1,-11.411,0
21,9,48,4,3,0,0,0,2,2,1,9,6,1,0,11.411,1
12,11,38,1,3,0,0,1,1,1,0,8,3,1,0,6.165,0
11,12,15,3,1,0,0,1,1,0,1,3,8,0,1,-6.165,1
8,18,23,2,3,0,0,2,0,0,2,2,11,0,3,-11.772,0
18,8,43,3,2,0,0,0,2,2,0,11,2,3,0,11.772,1
21,10,58,4,1,0,0,0,2,2,0,9,4,1,0,10.043,0
10,22,24,1,4,0,0,2,0,0,2,4,9,0,1,-10.043,1
9,1,19,3,1,0,0,2,0,2,0,11,2,4,0,10.844,0
1,9,2,1,3,0,0,0,2,0,2,2,11,0,4,-10.844,1
23,10,46,2,4,0,0,2,0,2,0,11,3,3,0,8.535,0
10,23,25,4,2,0,0,0,2,0,2,3,11,0,3,-8.535,1
11,5,35,1,2,0,0,1,1,0,0,8,1,1,0,9.179,0
5,11,15,2,1,0,0,1,1,0,0,1,8,0,1,-9.179,1
16,4,36,3,2,0,0,1,1,2,0,9,4,2,0,12.001,0
4,16,10,2,3,0,0,1,1,0,2,4,9,0,2,-12.001,1
13,29,29,2,3,0,0,1,1,0,2,4,10,0,2,-12.3,0
29,13,74,3,2,0,0,1,1,2,0,10,4,2,0,12.3,1
21,6,43,3,1,0,0,1,1,2,0,10,2,2,0,15.913,0
6,21,15,1,3,0,0,1,1,0,2,2,10,0,2,-15.913,1
17,0,44,4,0,0,0,1,1,1,0,11,2,2,0,13.416,0
0,17,0,0,4,0,0,1,1,0,1,2,11,0,2,-13.416,1
15,2,37,4,0,0,0,2,0,1,0,9,3,2,0,12.469,0
2,15,3,0,4,0,0,0,2,0,1,3,9,0,2,-12.469,1
5,19,14,1,4,0,0,1,1,0,1,5,9,0,1,-9.089,0
19,5,51,4,1,0,0,1,1,1,0,9,5,1,0,9.089,1
17,3,42,1,2,0,0,2,0,1,0,8,1,1,0,13.293,0
3,17,6,2,1,0,0,0,2,0,1,1,8,0,1,-13.293,1
14,21,34,2,3,0,0,2,0,0,2,2,11,0,3,-8.469,0
21,14,58,3,2,0,0,0,2,2,0,11,2,3,0,8.469,1
22,14,56,4,1,0,0,1,1,2,0,10,3,1,0,9.146,0
14,22,23,1,4,0,0,1,1,0,2,3,10,0,1,-9.146,1
13,8,30,3,1,0,0,1,1,1,0,11,3,2,0,8.589,0
8,13,15,1,3,0,0,1,1,0,1,3,11,0,2,-8.589,1
13,15,38,3,2,0,0,2,0,1,1,4,7,0,1,-1.716,0
15,13,42,2,3,0,0,0,2,1,1,7,4,1,0,1.716,1
16,9,46,3,2,0,0,0,2,2,0,10,4,2,0,9.53,0
9,16,24,2,3,0,0,2,0,0,2,4,10,0,2,-9.53,1
13,3,30,2,2,0,0,1,1,1,0,9,2,1,0,10.723,0
3,13,6,2,2,0,0,1,1,0,1,2,9,0,1,-10.723,1
16,5,47,2,2,0,0,2,0,0,1,10,4,1,0,8.517,0
5,16,15,2,2,0,0,0,2,1,0,4,10,0,1,-8.517,1
3,14,4,1,3,0,0,0,2,0,1,2,9,0,2,-11.229,0
14,3,49,3,1,0,0,2,0,1,0,9,2,2,0,11.229,1
4,14,14,0,3,0,0,1,1,0,1,2,9,0,1,-9.328,0
14,5,39,3,0,0,0,1,1,1,0,9,2,1,0,9.328,1
6,15,17,0,4,0,0,0,2,0,1,2,8,0,1,-7.267,0
15,6,42,4,0,0,0,2,0,1,0,8,2,1,0,7.267,1
17,5,46,4,1,0,0,1,1,1,0,10,3,2,0,9.251,0
5,17,10,1,4,0,0,1,1,0,1,3,10,0,2,-9.251,1
17,5,42,4,1,0,0,1,1,2,0,10,1,1,0,14.113,0
5,17,11,1,4,0,0,1,1,0,2,1,10,0,1,-14.113,1
18,4,33,4,1,0,0,2,0,2,0,9,3,2,0,11.795,0
4,18,8,1,4,0,0,0,2,0,2,3,9,0,2,-11.795,1
16,7,44,3,1,0,0,2,0,2,0,11,2,3,0,13.577,0
7,16,17,1,3,0,0,0,2,0,2,2,11,0,3,-13.577,1
23,19,70,2,3,0,0,0,2,1,1,7,6,1,0,3.356,0
19,23,45,3,2,0,0,2,0,1,1,6,7,0,1,-3.356,1
21,9,51,4,1,0,0,0,2,2,1,10,7,2,0,8.247,0
9,21,24,1,4,0,0,2,0,1,2,7,10,0,2,-8.247,1
17,6,38,4,0,0,0,2,0,2,0,11,4,3,0,8.878,0
6,17,16,0,4,0,0,0,2,0,2,4,11,0,3,-8.878,1
7,11,21,1,5,0,1,2,0,1,2,7,9,0,2,-4.013,0
11,7,35,5,1,1,0,0,2,2,1,9,7,2,0,4.013,1
15,5,47,2,1,0,0,0,2,1,0,11,1,4,0,10.501,0
5,15,13,1,2,0,0,2,0,0,1,1,11,0,4,-10.501,1
11,2,29,4,0,0,0,1,1,2,0,9,1,1,0,11.732,0
2,11,6,0,4,0,0,1,1,0,2,1,9,0,1,-11.732,1
23,5,62,1,3,0,0,1,1,1,0,10,0,2,0,16.015,0
5,23,11,3,1,0,0,1,1,0,1,0,10,0,2,-16.015,1
2,14,3,0,4,0,0,1,1,0,2,1,10,0,2,-13.779,0
14,2,26,4,0,0,0,1,1,2,0,10,1,2,0,13.779,1
11,4,31,4,0,0,0,1,1,1,0,10,3,2,0,11.448,0
4,11,6,0,4,0,0,1,1,0,1,3,10,0,2,-11.448,1
22,15,50,3,2,0,0,0,2,1,1,9,5,1,0,6.583,0
15,23,42,2,3,0,0,2,0,1,1,5,9,0,1,-6.583,1
12,10,36,2,3,0,0,1,1,2,1,11,5,3,0,6.088,0
10,12,27,3,2,0,0,1,1,1,2,5,11,0,3,-6.088,1
5,17,12,1,3,0,0,1,1,0,1,2,9,0,2,-10.014,0
17,5,47,3,1,0,0,1,1,1,0,9,2,2,0,10.014,1
36,13,87,2,2,0,0,2,0,2,0,11,0,3,0,16.986,0
13,36,34,2,2,0,0,0,2,0,2,0,11,0,3,-16.986,1
11,31,30,0,3,0,0,0,2,0,2,3,11,0,3,-14.539,0
31,11,77,3,0,0,0,2,0,2,0,11,3,3,0,14.539,1
24,12,60,2,3,0,0,2,0,1,1,10,3,2,0,7.546,0
12,24,30,3,2,0,0,0,2,1,1,3,10,0,2,-7.546,1
23,18,51,2,3,0,0,1,1,2,0,10,3,2,0,9.781,0
18,23,44,3,2,0,0,1,1,0,2,3,10,0,2,-9.781,1
18,9,47,2,4,1,0,0,2,1,1,8,6,1,0,9.915,0
9,18,23,4,2,0,1,2,0,1,1,6,8,0,1,-9.915,1
12,4,31,4,2,0,0,1,1,2,1,11,3,2,0,12.416,0
4,12,9,2,4,0,0,1,1,1,2,3,11,0,2,-12.416,1
13,23,37,1,4,0,0,1,1,1,1,3,8,0,1,-11.372,0
23,13,46,4,1,0,0,1,1,1,1,8,3,1,0,11.372,1
7,20,13,1,2,0,0,1,1,0,1,1,9,0,2,-9.01,0
20,7,46,2,1,0,0,1,1,1,0,9,1,2,0,9.01,1
6,16,10,0,3,0,0,2,0,0,1,2,10,0,2,-8.709,0
